case_id,variant,layer,attention_device,common_GPU_ms,attention_service_ms,GPU_attention_kernel_ms,PIM_scan_ms,layer_latency_ms
Fugue-asplos-EPIC-shared-readers-B1,F2,13,GPU,0.3596364090153574,1.4850301027769197,0.6176611427769199,0,1.8446665117922771
Fugue-asplos-EPIC-shared-readers-B1,F2,14,GPU,0.3596364090153574,1.4850301027769197,0.6176611427769199,0,1.8446665117922771
Fugue-asplos-EPIC-shared-readers-B1,F2,15,GPU,0.3596364090153574,1.4850301027769197,0.6176611427769199,0,1.8446665117922771
Fugue-asplos-EPIC-shared-readers-B1,F2,16,GPU,0.3596364090153574,1.4850301027769197,0.6176611427769199,0,1.8446665117922771
Fugue-asplos-EPIC-shared-readers-B1,F2,17,GPU,0.3596364090153574,1.4850301027769197,0.6176611427769199,0,1.8446665117922771
Fugue-asplos-EPIC-shared-readers-B1,F2,18,GPU,0.3596364090153574,1.4850301027769197,0.6176611427769199,0,1.8446665117922771
Fugue-asplos-EPIC-shared-readers-B1,F2,19,GPU,0.3596364090153574,1.4850301027769197,0.6176611427769199,0,1.8446665117922771
Fugue-asplos-EPIC-shared-readers-B1,F2,20,GPU,0.3596364090153574,1.4850301027769197,0.6176611427769199,0,1.8446665117922771
Fugue-asplos-EPIC-shared-readers-B1,F2,21,GPU,0.3596364090153574,1.4850301027769197,0.6176611427769199,0,1.8446665117922771
Fugue-asplos-EPIC-shared-readers-B1,F2,22,GPU,0.3596364090153574,1.4850301027769197,0.6176611427769199,0,1.8446665117922771
Fugue-asplos-EPIC-shared-readers-B1,F2,23,GPU,0.3596364090153574,1.4850301027769197,0.6176611427769199,0,1.8446665117922771
Fugue-asplos-EPIC-shared-readers-B1,F2,24,GPU,0.3596364090153574,1.4850301027769197,0.6176611427769199,0,1.8446665117922771
Fugue-asplos-EPIC-shared-readers-B1,F2,25,GPU,0.3596364090153574,1.4850301027769197,0.6176611427769199,0,1.8446665117922771
Fugue-asplos-EPIC-shared-readers-B1,F2,26,GPU,0.3596364090153574,1.4850301027769197,0.6176611427769199,0,1.8446665117922771
Fugue-asplos-EPIC-shared-readers-B1,F2,27,GPU,0.3596364090153574,1.4850301027769197,0.6176611427769199,0,1.8446665117922771
Fugue-asplos-EPIC-shared-readers-B1,F2,28,GPU,0.3596364090153574,1.4850301027769197,0.6176611427769199,0,1.8446665117922771
Fugue-asplos-EPIC-shared-readers-B1,F2,29,GPU,0.3596364090153574,1.4850301027769197,0.6176611427769199,0,1.8446665117922771
Fugue-asplos-EPIC-shared-readers-B1,F2,30,GPU,0.3596364090153574,1.4850301027769197,0.6176611427769199,0,1.8446665117922771
Fugue-asplos-EPIC-shared-readers-B1,F2,31,GPU,0.3596364090153574,1.4850301027769197,0.6176611427769199,0,1.8446665117922771
Fugue-asplos-EPIC-shared-readers-B1,F3,0,GPU,0.3596364090153574,1.0462119694435865,0.6176611427769199,0,1.405848378458944
Fugue-asplos-EPIC-shared-readers-B1,F3,1,GPU,0.3596364090153574,1.0462119694435865,0.6176611427769199,0,1.405848378458944
Fugue-asplos-EPIC-shared-readers-B1,F3,2,GPU,0.3596364090153574,1.0462119694435865,0.6176611427769199,0,1.405848378458944
Fugue-asplos-EPIC-shared-readers-B1,F3,3,GPU,0.3596364090153574,1.0462119694435865,0.6176611427769199,0,1.405848378458944
Fugue-asplos-EPIC-shared-readers-B1,F3,4,GPU,0.3596364090153574,1.0462119694435865,0.6176611427769199,0,1.405848378458944
Fugue-asplos-EPIC-shared-readers-B1,F3,5,GPU,0.3596364090153574,1.0462119694435865,0.6176611427769199,0,1.405848378458944
Fugue-asplos-EPIC-shared-readers-B1,F3,6,GPU,0.3596364090153574,1.0462119694435865,0.6176611427769199,0,1.405848378458944
Fugue-asplos-EPIC-shared-readers-B1,F3,7,GPU,0.3596364090153574,1.0462119694435865,0.6176611427769199,0,1.405848378458944
Fugue-asplos-EPIC-shared-readers-B1,F3,8,GPU,0.3596364090153574,1.0462119694435865,0.6176611427769199,0,1.405848378458944
Fugue-asplos-EPIC-shared-readers-B1,F3,9,GPU,0.3596364090153574,1.0462119694435865,0.6176611427769199,0,1.405848378458944
Fugue-asplos-EPIC-shared-readers-B1,F3,10,GPU,0.3596364090153574,1.0462119694435865,0.6176611427769199,0,1.405848378458944
Fugue-asplos-EPIC-shared-readers-B1,F3,11,GPU,0.3596364090153574,1.0462119694435865,0.6176611427769199,0,1.405848378458944
Fugue-asplos-EPIC-shared-readers-B1,F3,12,GPU,0.3596364090153574,1.0462119694435865,0.6176611427769199,0,1.405848378458944
Fugue-asplos-EPIC-shared-readers-B1,F3,13,GPU,0.3596364090153574,1.0462119694435865,0.6176611427769199,0,1.405848378458944
Fugue-asplos-EPIC-shared-readers-B1,F3,14,GPU,0.3596364090153574,1.0462119694435865,0.6176611427769199,0,1.405848378458944
Fugue-asplos-EPIC-shared-readers-B1,F3,15,GPU,0.3596364090153574,1.0462119694435865,0.6176611427769199,0,1.405848378458944
Fugue-asplos-EPIC-shared-readers-B1,F3,16,GPU,0.3596364090153574,1.0462119694435865,0.6176611427769199,0,1.405848378458944
Fugue-asplos-EPIC-shared-readers-B1,F3,17,GPU,0.3596364090153574,1.0462119694435865,0.6176611427769199,0,1.405848378458944
Fugue-asplos-EPIC-shared-readers-B1,F3,18,GPU,0.3596364090153574,1.0462119694435865,0.6176611427769199,0,1.405848378458944
Fugue-asplos-EPIC-shared-readers-B1,F3,19,GPU,0.3596364090153574,1.0462119694435865,0.6176611427769199,0,1.405848378458944
Fugue-asplos-EPIC-shared-readers-B1,F3,20,GPU,0.3596364090153574,1.0462119694435865,0.6176611427769199,0,1.405848378458944
Fugue-asplos-EPIC-shared-readers-B1,F3,21,GPU,0.3596364090153574,1.0462119694435865,0.6176611427769199,0,1.405848378458944
Fugue-asplos-EPIC-shared-readers-B1,F3,22,GPU,0.3596364090153574,1.0462119694435865,0.6176611427769199,0,1.405848378458944
Fugue-asplos-EPIC-shared-readers-B1,F3,23,GPU,0.3596364090153574,1.0462119694435865,0.6176611427769199,0,1.405848378458944
Fugue-asplos-EPIC-shared-readers-B1,F3,24,GPU,0.3596364090153574,1.0462119694435865,0.6176611427769199,0,1.405848378458944
Fugue-asplos-EPIC-shared-readers-B1,F3,25,GPU,0.3596364090153574,1.0462119694435865,0.6176611427769199,0,1.405848378458944
Fugue-asplos-EPIC-shared-readers-B1,F3,26,GPU,0.3596364090153574,1.0462119694435865,0.6176611427769199,0,1.405848378458944
Fugue-asplos-EPIC-shared-readers-B1,F3,27,GPU,0.3596364090153574,1.0462119694435865,0.6176611427769199,0,1.405848378458944
Fugue-asplos-EPIC-shared-readers-B1,F3,28,GPU,0.3596364090153574,1.0462119694435865,0.6176611427769199,0,1.405848378458944
Fugue-asplos-EPIC-shared-readers-B1,F3,29,GPU,0.3596364090153574,1.0462119694435865,0.6176611427769199,0,1.405848378458944
Fugue-asplos-EPIC-shared-readers-B1,F3,30,GPU,0.3596364090153574,1.0462119694435865,0.6176611427769199,0,1.405848378458944
Fugue-asplos-EPIC-shared-readers-B1,F3,31,GPU,0.3596364090153574,1.0462119694435865,0.6176611427769199,0,1.405848378458944
Fugue-asplos-EPIC-shared-readers-B1,F4,0,PIM,0.3596364090153574,0.6013767726125698,0,0.5087381020000002,0.9610131816279273
Fugue-asplos-EPIC-shared-readers-B1,F4,1,PIM,0.3596364090153574,0.6013767726125698,0,0.5087381020000002,0.9610131816279273
Fugue-asplos-EPIC-shared-readers-B1,F4,2,PIM,0.3596364090153574,0.6013767726125698,0,0.5087381020000002,0.9610131816279273
Fugue-asplos-EPIC-shared-readers-B1,F4,3,PIM,0.3596364090153574,0.6013767726125698,0,0.5087381020000002,0.9610131816279273
Fugue-asplos-EPIC-shared-readers-B1,F4,4,PIM,0.3596364090153574,0.6013767726125698,0,0.5087381020000002,0.9610131816279273
Fugue-asplos-EPIC-shared-readers-B1,F4,5,PIM,0.3596364090153574,0.6013767726125698,0,0.5087381020000002,0.9610131816279273
Fugue-asplos-EPIC-shared-readers-B1,F4,6,PIM,0.3596364090153574,0.6013767726125698,0,0.5087381020000002,0.9610131816279273
Fugue-asplos-EPIC-shared-readers-B1,F4,7,PIM,0.3596364090153574,0.6013767726125698,0,0.5087381020000002,0.9610131816279273
Fugue-asplos-EPIC-shared-readers-B1,F4,8,PIM,0.3596364090153574,0.6013767726125698,0,0.5087381020000002,0.9610131816279273
Fugue-asplos-EPIC-shared-readers-B1,F4,9,PIM,0.3596364090153574,0.6013767726125698,0,0.5087381020000002,0.9610131816279273
Fugue-asplos-EPIC-shared-readers-B1,F4,10,PIM,0.3596364090153574,0.6013767726125698,0,0.5087381020000002,0.9610131816279273
Fugue-asplos-EPIC-shared-readers-B1,F4,11,PIM,0.3596364090153574,0.6013767726125698,0,0.5087381020000002,0.9610131816279273
Fugue-asplos-EPIC-shared-readers-B1,F4,12,PIM,0.3596364090153574,0.6013767726125698,0,0.5087381020000002,0.9610131816279273
Fugue-asplos-EPIC-shared-readers-B1,F4,13,PIM,0.3596364090153574,0.6013767726125698,0,0.5087381020000002,0.9610131816279273
Fugue-asplos-EPIC-shared-readers-B1,F4,14,PIM,0.3596364090153574,0.6013767726125698,0,0.5087381020000002,0.9610131816279273
Fugue-asplos-EPIC-shared-readers-B1,F4,15,PIM,0.3596364090153574,0.6013767726125698,0,0.5087381020000002,0.9610131816279273
Fugue-asplos-EPIC-shared-readers-B1,F4,16,PIM,0.3596364090153574,0.6013767726125698,0,0.5087381020000002,0.9610131816279273
Fugue-asplos-EPIC-shared-readers-B1,F4,17,PIM,0.3596364090153574,0.6013767726125698,0,0.5087381020000002,0.9610131816279273
Fugue-asplos-EPIC-shared-readers-B1,F4,18,PIM,0.3596364090153574,0.6013767726125698,0,0.5087381020000002,0.9610131816279273
Fugue-asplos-EPIC-shared-readers-B1,F4,19,PIM,0.3596364090153574,0.6013767726125698,0,0.5087381020000002,0.9610131816279273
Fugue-asplos-EPIC-shared-readers-B1,F4,20,PIM,0.3596364090153574,0.6013767726125698,0,0.5087381020000002,0.9610131816279273
Fugue-asplos-EPIC-shared-readers-B1,F4,21,PIM,0.3596364090153574,0.6013767726125698,0,0.5087381020000002,0.9610131816279273
Fugue-asplos-EPIC-shared-readers-B1,F4,22,PIM,0.3596364090153574,0.6013767726125698,0,0.5087381020000002,0.9610131816279273
Fugue-asplos-EPIC-shared-readers-B1,F4,23,PIM,0.3596364090153574,0.6013767726125698,0,0.5087381020000002,0.9610131816279273
Fugue-asplos-EPIC-shared-readers-B1,F4,24,PIM,0.3596364090153574,0.6013767726125698,0,0.5087381020000002,0.9610131816279273
Fugue-asplos-EPIC-shared-readers-B1,F4,25,PIM,0.3596364090153574,0.6013767726125698,0,0.5087381020000002,0.9610131816279273
Fugue-asplos-EPIC-shared-readers-B1,F4,26,PIM,0.3596364090153574,0.6013767726125698,0,0.5087381020000002,0.9610131816279273
Fugue-asplos-EPIC-shared-readers-B1,F4,27,PIM,0.3596364090153574,0.6013767726125698,0,0.5087381020000002,0.9610131816279273
Fugue-asplos-EPIC-shared-readers-B1,F4,28,PIM,0.3596364090153574,0.6013767726125698,0,0.5087381020000002,0.9610131816279273
Fugue-asplos-EPIC-shared-readers-B1,F4,29,PIM,0.3596364090153574,0.6013767726125698,0,0.5087381020000002,0.9610131816279273
Fugue-asplos-EPIC-shared-readers-B1,F4,30,PIM,0.3596364090153574,0.6013767726125698,0,0.5087381020000002,0.9610131816279273
Fugue-asplos-EPIC-shared-readers-B1,F4,31,PIM,0.3596364090153574,0.6013767726125698,0,0.5087381020000002,0.9610131816279273
Fugue-asplos-EPIC-shared-readers-B2,F1,0,GPU,0.6998363487646675,1.4747627961102534,0.6176611427769199,0,2.1745991448749207
Fugue-asplos-EPIC-shared-readers-B2,F1,1,GPU,0.6998363487646675,1.4747627961102534,0.6176611427769199,0,2.1745991448749207
Fugue-asplos-EPIC-shared-readers-B2,F1,2,GPU,0.6998363487646675,1.4747627961102534,0.6176611427769199,0,2.1745991448749207
Fugue-asplos-EPIC-shared-readers-B2,F1,3,GPU,0.6998363487646675,1.4747627961102534,0.6176611427769199,0,2.1745991448749207
Fugue-asplos-EPIC-shared-readers-B2,F1,4,GPU,0.6998363487646675,1.4747627961102534,0.6176611427769199,0,2.1745991448749207
Fugue-asplos-EPIC-shared-readers-B2,F1,5,GPU,0.6998363487646675,1.4747627961102534,0.6176611427769199,0,2.1745991448749207
Fugue-asplos-EPIC-shared-readers-B2,F1,6,GPU,0.6998363487646675,1.4747627961102534,0.6176611427769199,0,2.1745991448749207
Fugue-asplos-EPIC-shared-readers-B2,F1,7,GPU,0.6998363487646675,1.4747627961102534,0.6176611427769199,0,2.1745991448749207
Fugue-asplos-EPIC-shared-readers-B2,F1,8,GPU,0.6998363487646675,1.4747627961102534,0.6176611427769199,0,2.1745991448749207
Fugue-asplos-EPIC-shared-readers-B2,F1,9,GPU,0.6998363487646675,1.4747627961102534,0.6176611427769199,0,2.1745991448749207
Fugue-asplos-EPIC-shared-readers-B2,F1,10,GPU,0.6998363487646675,1.4747627961102534,0.6176611427769199,0,2.1745991448749207
Fugue-asplos-EPIC-shared-readers-B2,F1,11,GPU,0.6998363487646675,1.4747627961102534,0.6176611427769199,0,2.1745991448749207
Fugue-asplos-EPIC-shared-readers-B2,F1,12,GPU,0.6998363487646675,1.4747627961102534,0.6176611427769199,0,2.1745991448749207
Fugue-asplos-EPIC-shared-readers-B2,F1,13,GPU,0.6998363487646675,1.4747627961102534,0.6176611427769199,0,2.1745991448749207
Fugue-asplos-EPIC-shared-readers-B2,F1,14,GPU,0.6998363487646675,1.4747627961102534,0.6176611427769199,0,2.1745991448749207
Fugue-asplos-EPIC-shared-readers-B2,F1,15,GPU,0.6998363487646675,1.4747627961102534,0.6176611427769199,0,2.1745991448749207
Fugue-asplos-EPIC-shared-readers-B2,F1,16,GPU,0.6998363487646675,1.4747627961102534,0.6176611427769199,0,2.1745991448749207
Fugue-asplos-EPIC-shared-readers-B2,F1,17,GPU,0.6998363487646675,1.4747627961102534,0.6176611427769199,0,2.1745991448749207
Fugue-asplos-EPIC-shared-readers-B2,F1,18,GPU,0.6998363487646675,1.4747627961102534,0.6176611427769199,0,2.1745991448749207
Fugue-asplos-EPIC-shared-readers-B2,F1,19,GPU,0.6998363487646675,1.4747627961102534,0.6176611427769199,0,2.1745991448749207
Fugue-asplos-EPIC-shared-readers-B2,F1,20,GPU,0.6998363487646675,1.4747627961102534,0.6176611427769199,0,2.1745991448749207
Fugue-asplos-EPIC-shared-readers-B2,F1,21,GPU,0.6998363487646675,1.4747627961102534,0.6176611427769199,0,2.1745991448749207
Fugue-asplos-EPIC-shared-readers-B2,F1,22,GPU,0.6998363487646675,1.4747627961102534,0.6176611427769199,0,2.1745991448749207
Fugue-asplos-EPIC-shared-readers-B2,F1,23,GPU,0.6998363487646675,1.4747627961102534,0.6176611427769199,0,2.1745991448749207
Fugue-asplos-EPIC-shared-readers-B2,F1,24,GPU,0.6998363487646675,1.4747627961102534,0.6176611427769199,0,2.1745991448749207
Fugue-asplos-EPIC-shared-readers-B2,F1,25,GPU,0.6998363487646675,1.4747627961102534,0.6176611427769199,0,2.1745991448749207
Fugue-asplos-EPIC-shared-readers-B2,F1,26,GPU,0.6998363487646675,1.4747627961102534,0.6176611427769199,0,2.1745991448749207
Fugue-asplos-EPIC-shared-readers-B2,F1,27,GPU,0.6998363487646675,1.4747627961102534,0.6176611427769199,0,2.1745991448749207
Fugue-asplos-EPIC-shared-readers-B2,F1,28,GPU,0.6998363487646675,1.4747627961102534,0.6176611427769199,0,2.1745991448749207
Fugue-asplos-EPIC-shared-readers-B2,F1,29,GPU,0.6998363487646675,1.4747627961102534,0.6176611427769199,0,2.1745991448749207
Fugue-asplos-EPIC-shared-readers-B2,F1,30,GPU,0.6998363487646675,1.4747627961102534,0.6176611427769199,0,2.1745991448749207
Fugue-asplos-EPIC-shared-readers-B2,F1,31,GPU,0.6998363487646675,1.4747627961102534,0.6176611427769199,0,2.1745991448749207
Fugue-asplos-EPIC-shared-readers-B2,F2,0,GPU,0.6998363487646675,2.35239906277692,0.6176611427769199,0,3.052235411541587
Fugue-asplos-EPIC-shared-readers-B2,F2,1,GPU,0.6998363487646675,2.35239906277692,0.6176611427769199,0,3.052235411541587
Fugue-asplos-EPIC-shared-readers-B2,F2,2,GPU,0.6998363487646675,2.35239906277692,0.6176611427769199,0,3.052235411541587
Fugue-asplos-EPIC-shared-readers-B2,F2,3,GPU,0.6998363487646675,2.35239906277692,0.6176611427769199,0,3.052235411541587
Fugue-asplos-EPIC-shared-readers-B2,F2,4,GPU,0.6998363487646675,2.35239906277692,0.6176611427769199,0,3.052235411541587
Fugue-asplos-EPIC-shared-readers-B2,F2,5,GPU,0.6998363487646675,2.35239906277692,0.6176611427769199,0,3.052235411541587
Fugue-asplos-EPIC-shared-readers-B2,F2,6,GPU,0.6998363487646675,2.35239906277692,0.6176611427769199,0,3.052235411541587
Fugue-asplos-EPIC-shared-readers-B2,F2,7,GPU,0.6998363487646675,2.35239906277692,0.6176611427769199,0,3.052235411541587
Fugue-asplos-EPIC-shared-readers-B2,F2,8,GPU,0.6998363487646675,2.35239906277692,0.6176611427769199,0,3.052235411541587
Fugue-asplos-EPIC-shared-readers-B2,F2,9,GPU,0.6998363487646675,2.35239906277692,0.6176611427769199,0,3.052235411541587
Fugue-asplos-EPIC-shared-readers-B2,F2,10,GPU,0.6998363487646675,2.35239906277692,0.6176611427769199,0,3.052235411541587
Fugue-asplos-EPIC-shared-readers-B2,F2,11,GPU,0.6998363487646675,2.35239906277692,0.6176611427769199,0,3.052235411541587
Fugue-asplos-EPIC-shared-readers-B2,F2,12,GPU,0.6998363487646675,2.35239906277692,0.6176611427769199,0,3.052235411541587
Fugue-asplos-EPIC-shared-readers-B2,F2,13,GPU,0.6998363487646675,2.35239906277692,0.6176611427769199,0,3.052235411541587
Fugue-asplos-EPIC-shared-readers-B2,F2,14,GPU,0.6998363487646675,2.35239906277692,0.6176611427769199,0,3.052235411541587
Fugue-asplos-EPIC-shared-readers-B2,F2,15,GPU,0.6998363487646675,2.35239906277692,0.6176611427769199,0,3.052235411541587
Fugue-asplos-EPIC-shared-readers-B2,F2,16,GPU,0.6998363487646675,2.35239906277692,0.6176611427769199,0,3.052235411541587
Fugue-asplos-EPIC-shared-readers-B2,F2,17,GPU,0.6998363487646675,2.35239906277692,0.6176611427769199,0,3.052235411541587
Fugue-asplos-EPIC-shared-readers-B2,F2,18,GPU,0.6998363487646675,2.35239906277692,0.6176611427769199,0,3.052235411541587
Fugue-asplos-EPIC-shared-readers-B2,F2,19,GPU,0.6998363487646675,2.35239906277692,0.6176611427769199,0,3.052235411541587
Fugue-asplos-EPIC-shared-readers-B2,F2,20,GPU,0.6998363487646675,2.35239906277692,0.6176611427769199,0,3.052235411541587
Fugue-asplos-EPIC-shared-readers-B2,F2,21,GPU,0.6998363487646675,2.35239906277692,0.6176611427769199,0,3.052235411541587
Fugue-asplos-EPIC-shared-readers-B2,F2,22,GPU,0.6998363487646675,2.35239906277692,0.6176611427769199,0,3.052235411541587
Fugue-asplos-EPIC-shared-readers-B2,F2,23,GPU,0.6998363487646675,2.35239906277692,0.6176611427769199,0,3.052235411541587
Fugue-asplos-EPIC-shared-readers-B2,F2,24,GPU,0.6998363487646675,2.35239906277692,0.6176611427769199,0,3.052235411541587
Fugue-asplos-EPIC-shared-readers-B2,F2,25,GPU,0.6998363487646675,2.35239906277692,0.6176611427769199,0,3.052235411541587
Fugue-asplos-EPIC-shared-readers-B2,F2,26,GPU,0.6998363487646675,2.35239906277692,0.6176611427769199,0,3.052235411541587
Fugue-asplos-EPIC-shared-readers-B2,F2,27,GPU,0.6998363487646675,2.35239906277692,0.6176611427769199,0,3.052235411541587
Fugue-asplos-EPIC-shared-readers-B2,F2,28,GPU,0.6998363487646675,2.35239906277692,0.6176611427769199,0,3.052235411541587
Fugue-asplos-EPIC-shared-readers-B2,F2,29,GPU,0.6998363487646675,2.35239906277692,0.6176611427769199,0,3.052235411541587
Fugue-asplos-EPIC-shared-readers-B2,F2,30,GPU,0.6998363487646675,2.35239906277692,0.6176611427769199,0,3.052235411541587
Fugue-asplos-EPIC-shared-readers-B2,F2,31,GPU,0.6998363487646675,2.35239906277692,0.6176611427769199,0,3.052235411541587
Fugue-asplos-EPIC-shared-readers-B2,F3,0,GPU,0.6998363487646675,1.4747627961102534,0.6176611427769199,0,2.1745991448749207
Fugue-asplos-EPIC-shared-readers-B2,F3,1,GPU,0.6998363487646675,1.4747627961102534,0.6176611427769199,0,2.1745991448749207
Fugue-asplos-EPIC-shared-readers-B2,F3,2,GPU,0.6998363487646675,1.4747627961102534,0.6176611427769199,0,2.1745991448749207
Fugue-asplos-EPIC-shared-readers-B2,F3,3,GPU,0.6998363487646675,1.4747627961102534,0.6176611427769199,0,2.1745991448749207
Fugue-asplos-EPIC-shared-readers-B2,F3,4,GPU,0.6998363487646675,1.4747627961102534,0.6176611427769199,0,2.1745991448749207
Fugue-asplos-EPIC-shared-readers-B2,F3,5,GPU,0.6998363487646675,1.4747627961102534,0.6176611427769199,0,2.1745991448749207
Fugue-asplos-EPIC-shared-readers-B2,F3,6,GPU,0.6998363487646675,1.4747627961102534,0.6176611427769199,0,2.1745991448749207
