case_id,variant,layer,attention_device,common_GPU_ms,attention_service_ms,GPU_attention_kernel_ms,PIM_scan_ms,layer_latency_ms
Fugue-asplos-EPIC-long-8000,F3,18,GPU,0.3560448514726408,1.0411484175693762,0.6125975909027096,0,1.397193269042017
Fugue-asplos-EPIC-long-8000,F3,19,GPU,0.3560448514726408,1.0411484175693762,0.6125975909027096,0,1.397193269042017
Fugue-asplos-EPIC-long-8000,F3,20,GPU,0.3560448514726408,1.0411484175693762,0.6125975909027096,0,1.397193269042017
Fugue-asplos-EPIC-long-8000,F3,21,GPU,0.3560448514726408,1.0411484175693762,0.6125975909027096,0,1.397193269042017
Fugue-asplos-EPIC-long-8000,F3,22,GPU,0.3560448514726408,1.0411484175693762,0.6125975909027096,0,1.397193269042017
Fugue-asplos-EPIC-long-8000,F3,23,GPU,0.3560448514726408,1.0411484175693762,0.6125975909027096,0,1.397193269042017
Fugue-asplos-EPIC-long-8000,F3,24,GPU,0.3560448514726408,1.0411484175693762,0.6125975909027096,0,1.397193269042017
Fugue-asplos-EPIC-long-8000,F3,25,GPU,0.3560448514726408,1.0411484175693762,0.6125975909027096,0,1.397193269042017
Fugue-asplos-EPIC-long-8000,F3,26,GPU,0.3560448514726408,1.0411484175693762,0.6125975909027096,0,1.397193269042017
Fugue-asplos-EPIC-long-8000,F3,27,GPU,0.3560448514726408,1.0411484175693762,0.6125975909027096,0,1.397193269042017
Fugue-asplos-EPIC-long-8000,F3,28,GPU,0.3560448514726408,1.0411484175693762,0.6125975909027096,0,1.397193269042017
Fugue-asplos-EPIC-long-8000,F3,29,GPU,0.3560448514726408,1.0411484175693762,0.6125975909027096,0,1.397193269042017
Fugue-asplos-EPIC-long-8000,F3,30,GPU,0.3560448514726408,1.0411484175693762,0.6125975909027096,0,1.397193269042017
Fugue-asplos-EPIC-long-8000,F3,31,GPU,0.3560448514726408,1.0411484175693762,0.6125975909027096,0,1.397193269042017
Fugue-asplos-EPIC-long-8000,F4,0,PIM,0.3560448514726408,0.5986663182768499,0,0.5070309220000002,0.9547111697494908
Fugue-asplos-EPIC-long-8000,F4,1,PIM,0.3560448514726408,0.5986663182768499,0,0.5070309220000002,0.9547111697494908
Fugue-asplos-EPIC-long-8000,F4,2,PIM,0.3560448514726408,0.5986663182768499,0,0.5070309220000002,0.9547111697494908
Fugue-asplos-EPIC-long-8000,F4,3,PIM,0.3560448514726408,0.5986663182768499,0,0.5070309220000002,0.9547111697494908
Fugue-asplos-EPIC-long-8000,F4,4,PIM,0.3560448514726408,0.5986663182768499,0,0.5070309220000002,0.9547111697494908
Fugue-asplos-EPIC-long-8000,F4,5,PIM,0.3560448514726408,0.5986663182768499,0,0.5070309220000002,0.9547111697494908
Fugue-asplos-EPIC-long-8000,F4,6,PIM,0.3560448514726408,0.5986663182768499,0,0.5070309220000002,0.9547111697494908
Fugue-asplos-EPIC-long-8000,F4,7,PIM,0.3560448514726408,0.5986663182768499,0,0.5070309220000002,0.9547111697494908
Fugue-asplos-EPIC-long-8000,F4,8,PIM,0.3560448514726408,0.5986663182768499,0,0.5070309220000002,0.9547111697494908
Fugue-asplos-EPIC-long-8000,F4,9,PIM,0.3560448514726408,0.5986663182768499,0,0.5070309220000002,0.9547111697494908
Fugue-asplos-EPIC-long-8000,F4,10,PIM,0.3560448514726408,0.5986663182768499,0,0.5070309220000002,0.9547111697494908
Fugue-asplos-EPIC-long-8000,F4,11,PIM,0.3560448514726408,0.5986663182768499,0,0.5070309220000002,0.9547111697494908
Fugue-asplos-EPIC-long-8000,F4,12,PIM,0.3560448514726408,0.5986663182768499,0,0.5070309220000002,0.9547111697494908
Fugue-asplos-EPIC-long-8000,F4,13,PIM,0.3560448514726408,0.5986663182768499,0,0.5070309220000002,0.9547111697494908
Fugue-asplos-EPIC-long-8000,F4,14,PIM,0.3560448514726408,0.5986663182768499,0,0.5070309220000002,0.9547111697494908
Fugue-asplos-EPIC-long-8000,F4,15,PIM,0.3560448514726408,0.5986663182768499,0,0.5070309220000002,0.9547111697494908
Fugue-asplos-EPIC-long-8000,F4,16,PIM,0.3560448514726408,0.5986663182768499,0,0.5070309220000002,0.9547111697494908
Fugue-asplos-EPIC-long-8000,F4,17,PIM,0.3560448514726408,0.5986663182768499,0,0.5070309220000002,0.9547111697494908
Fugue-asplos-EPIC-long-8000,F4,18,PIM,0.3560448514726408,0.5986663182768499,0,0.5070309220000002,0.9547111697494908
Fugue-asplos-EPIC-long-8000,F4,19,PIM,0.3560448514726408,0.5986663182768499,0,0.5070309220000002,0.9547111697494908
Fugue-asplos-EPIC-long-8000,F4,20,PIM,0.3560448514726408,0.5986663182768499,0,0.5070309220000002,0.9547111697494908
Fugue-asplos-EPIC-long-8000,F4,21,PIM,0.3560448514726408,0.5986663182768499,0,0.5070309220000002,0.9547111697494908
Fugue-asplos-EPIC-long-8000,F4,22,PIM,0.3560448514726408,0.5986663182768499,0,0.5070309220000002,0.9547111697494908
Fugue-asplos-EPIC-long-8000,F4,23,PIM,0.3560448514726408,0.5986663182768499,0,0.5070309220000002,0.9547111697494908
Fugue-asplos-EPIC-long-8000,F4,24,PIM,0.3560448514726408,0.5986663182768499,0,0.5070309220000002,0.9547111697494908
Fugue-asplos-EPIC-long-8000,F4,25,PIM,0.3560448514726408,0.5986663182768499,0,0.5070309220000002,0.9547111697494908
Fugue-asplos-EPIC-long-8000,F4,26,PIM,0.3560448514726408,0.5986663182768499,0,0.5070309220000002,0.9547111697494908
Fugue-asplos-EPIC-long-8000,F4,27,PIM,0.3560448514726408,0.5986663182768499,0,0.5070309220000002,0.9547111697494908
Fugue-asplos-EPIC-long-8000,F4,28,PIM,0.3560448514726408,0.5986663182768499,0,0.5070309220000002,0.9547111697494908
Fugue-asplos-EPIC-long-8000,F4,29,PIM,0.3560448514726408,0.5986663182768499,0,0.5070309220000002,0.9547111697494908
Fugue-asplos-EPIC-long-8000,F4,30,PIM,0.3560448514726408,0.5986663182768499,0,0.5070309220000002,0.9547111697494908
Fugue-asplos-EPIC-long-8000,F4,31,PIM,0.3560448514726408,0.5986663182768499,0,0.5070309220000002,0.9547111697494908
Fugue-asplos-EPIC-long-16000,F1,0,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F1,1,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F1,2,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F1,3,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F1,4,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F1,5,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F1,6,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F1,7,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F1,8,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F1,9,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F1,10,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F1,11,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F1,12,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F1,13,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F1,14,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F1,15,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F1,16,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F1,17,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F1,18,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F1,19,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F1,20,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F1,21,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F1,22,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F1,23,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F1,24,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F1,25,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F1,26,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F1,27,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F1,28,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F1,29,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F1,30,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F1,31,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F2,0,GPU,0.6450946188100396,3.805269344267361,2.071623690934027,0,4.4503639630774
Fugue-asplos-EPIC-long-16000,F2,1,GPU,0.6450946188100396,3.805269344267361,2.071623690934027,0,4.4503639630774
Fugue-asplos-EPIC-long-16000,F2,2,GPU,0.6450946188100396,3.805269344267361,2.071623690934027,0,4.4503639630774
Fugue-asplos-EPIC-long-16000,F2,3,GPU,0.6450946188100396,3.805269344267361,2.071623690934027,0,4.4503639630774
Fugue-asplos-EPIC-long-16000,F2,4,GPU,0.6450946188100396,3.805269344267361,2.071623690934027,0,4.4503639630774
Fugue-asplos-EPIC-long-16000,F2,5,GPU,0.6450946188100396,3.805269344267361,2.071623690934027,0,4.4503639630774
Fugue-asplos-EPIC-long-16000,F2,6,GPU,0.6450946188100396,3.805269344267361,2.071623690934027,0,4.4503639630774
Fugue-asplos-EPIC-long-16000,F2,7,GPU,0.6450946188100396,3.805269344267361,2.071623690934027,0,4.4503639630774
Fugue-asplos-EPIC-long-16000,F2,8,GPU,0.6450946188100396,3.805269344267361,2.071623690934027,0,4.4503639630774
Fugue-asplos-EPIC-long-16000,F2,9,GPU,0.6450946188100396,3.805269344267361,2.071623690934027,0,4.4503639630774
Fugue-asplos-EPIC-long-16000,F2,10,GPU,0.6450946188100396,3.805269344267361,2.071623690934027,0,4.4503639630774
Fugue-asplos-EPIC-long-16000,F2,11,GPU,0.6450946188100396,3.805269344267361,2.071623690934027,0,4.4503639630774
Fugue-asplos-EPIC-long-16000,F2,12,GPU,0.6450946188100396,3.805269344267361,2.071623690934027,0,4.4503639630774
Fugue-asplos-EPIC-long-16000,F2,13,GPU,0.6450946188100396,3.805269344267361,2.071623690934027,0,4.4503639630774
Fugue-asplos-EPIC-long-16000,F2,14,GPU,0.6450946188100396,3.805269344267361,2.071623690934027,0,4.4503639630774
Fugue-asplos-EPIC-long-16000,F2,15,GPU,0.6450946188100396,3.805269344267361,2.071623690934027,0,4.4503639630774
Fugue-asplos-EPIC-long-16000,F2,16,GPU,0.6450946188100396,3.805269344267361,2.071623690934027,0,4.4503639630774
Fugue-asplos-EPIC-long-16000,F2,17,GPU,0.6450946188100396,3.805269344267361,2.071623690934027,0,4.4503639630774
Fugue-asplos-EPIC-long-16000,F2,18,GPU,0.6450946188100396,3.805269344267361,2.071623690934027,0,4.4503639630774
Fugue-asplos-EPIC-long-16000,F2,19,GPU,0.6450946188100396,3.805269344267361,2.071623690934027,0,4.4503639630774
Fugue-asplos-EPIC-long-16000,F2,20,GPU,0.6450946188100396,3.805269344267361,2.071623690934027,0,4.4503639630774
Fugue-asplos-EPIC-long-16000,F2,21,GPU,0.6450946188100396,3.805269344267361,2.071623690934027,0,4.4503639630774
Fugue-asplos-EPIC-long-16000,F2,22,GPU,0.6450946188100396,3.805269344267361,2.071623690934027,0,4.4503639630774
Fugue-asplos-EPIC-long-16000,F2,23,GPU,0.6450946188100396,3.805269344267361,2.071623690934027,0,4.4503639630774
Fugue-asplos-EPIC-long-16000,F2,24,GPU,0.6450946188100396,3.805269344267361,2.071623690934027,0,4.4503639630774
Fugue-asplos-EPIC-long-16000,F2,25,GPU,0.6450946188100396,3.805269344267361,2.071623690934027,0,4.4503639630774
Fugue-asplos-EPIC-long-16000,F2,26,GPU,0.6450946188100396,3.805269344267361,2.071623690934027,0,4.4503639630774
Fugue-asplos-EPIC-long-16000,F2,27,GPU,0.6450946188100396,3.805269344267361,2.071623690934027,0,4.4503639630774
Fugue-asplos-EPIC-long-16000,F2,28,GPU,0.6450946188100396,3.805269344267361,2.071623690934027,0,4.4503639630774
Fugue-asplos-EPIC-long-16000,F2,29,GPU,0.6450946188100396,3.805269344267361,2.071623690934027,0,4.4503639630774
Fugue-asplos-EPIC-long-16000,F2,30,GPU,0.6450946188100396,3.805269344267361,2.071623690934027,0,4.4503639630774
Fugue-asplos-EPIC-long-16000,F2,31,GPU,0.6450946188100396,3.805269344267361,2.071623690934027,0,4.4503639630774
Fugue-asplos-EPIC-long-16000,F3,0,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F3,1,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F3,2,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F3,3,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F3,4,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F3,5,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F3,6,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F3,7,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F3,8,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F3,9,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F3,10,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F3,11,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F3,12,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F3,13,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F3,14,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F3,15,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F3,16,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F3,17,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F3,18,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F3,19,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F3,20,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F3,21,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F3,22,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F3,23,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F3,24,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F3,25,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F3,26,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F3,27,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F3,28,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F3,29,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F3,30,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F3,31,GPU,0.6450946188100396,2.9289984109340272,2.071623690934027,0,3.574093029744067
Fugue-asplos-EPIC-long-16000,F4,0,PIM,0.6450946188100396,2.198691814781226,0,1.8959079800000005,2.8437864335912653
Fugue-asplos-EPIC-long-16000,F4,1,PIM,0.6450946188100396,2.198691814781226,0,1.8959079800000005,2.8437864335912653
Fugue-asplos-EPIC-long-16000,F4,2,PIM,0.6450946188100396,2.198691814781226,0,1.8959079800000005,2.8437864335912653
Fugue-asplos-EPIC-long-16000,F4,3,PIM,0.6450946188100396,2.198691814781226,0,1.8959079800000005,2.8437864335912653
Fugue-asplos-EPIC-long-16000,F4,4,PIM,0.6450946188100396,2.198691814781226,0,1.8959079800000005,2.8437864335912653
Fugue-asplos-EPIC-long-16000,F4,5,PIM,0.6450946188100396,2.198691814781226,0,1.8959079800000005,2.8437864335912653
Fugue-asplos-EPIC-long-16000,F4,6,PIM,0.6450946188100396,2.198691814781226,0,1.8959079800000005,2.8437864335912653
Fugue-asplos-EPIC-long-16000,F4,7,PIM,0.6450946188100396,2.198691814781226,0,1.8959079800000005,2.8437864335912653
Fugue-asplos-EPIC-long-16000,F4,8,PIM,0.6450946188100396,2.198691814781226,0,1.8959079800000005,2.8437864335912653
Fugue-asplos-EPIC-long-16000,F4,9,PIM,0.6450946188100396,2.198691814781226,0,1.8959079800000005,2.8437864335912653
Fugue-asplos-EPIC-long-16000,F4,10,PIM,0.6450946188100396,2.198691814781226,0,1.8959079800000005,2.8437864335912653
Fugue-asplos-EPIC-long-16000,F4,11,PIM,0.6450946188100396,2.198691814781226,0,1.8959079800000005,2.8437864335912653
Fugue-asplos-EPIC-long-16000,F4,12,PIM,0.6450946188100396,2.198691814781226,0,1.8959079800000005,2.8437864335912653
Fugue-asplos-EPIC-long-16000,F4,13,PIM,0.6450946188100396,2.198691814781226,0,1.8959079800000005,2.8437864335912653
Fugue-asplos-EPIC-long-16000,F4,14,PIM,0.6450946188100396,2.198691814781226,0,1.8959079800000005,2.8437864335912653
Fugue-asplos-EPIC-long-16000,F4,15,PIM,0.6450946188100396,2.198691814781226,0,1.8959079800000005,2.8437864335912653
Fugue-asplos-EPIC-long-16000,F4,16,PIM,0.6450946188100396,2.198691814781226,0,1.8959079800000005,2.8437864335912653
Fugue-asplos-EPIC-long-16000,F4,17,PIM,0.6450946188100396,2.198691814781226,0,1.8959079800000005,2.8437864335912653
Fugue-asplos-EPIC-long-16000,F4,18,PIM,0.6450946188100396,2.198691814781226,0,1.8959079800000005,2.8437864335912653
Fugue-asplos-EPIC-long-16000,F4,19,PIM,0.6450946188100396,2.198691814781226,0,1.8959079800000005,2.8437864335912653
Fugue-asplos-EPIC-long-16000,F4,20,PIM,0.6450946188100396,2.198691814781226,0,1.8959079800000005,2.8437864335912653
Fugue-asplos-EPIC-long-16000,F4,21,PIM,0.6450946188100396,2.198691814781226,0,1.8959079800000005,2.8437864335912653
Fugue-asplos-EPIC-long-16000,F4,22,PIM,0.6450946188100396,2.198691814781226,0,1.8959079800000005,2.8437864335912653
Fugue-asplos-EPIC-long-16000,F4,23,PIM,0.6450946188100396,2.198691814781226,0,1.8959079800000005,2.8437864335912653
Fugue-asplos-EPIC-long-16000,F4,24,PIM,0.6450946188100396,2.198691814781226,0,1.8959079800000005,2.8437864335912653
Fugue-asplos-EPIC-long-16000,F4,25,PIM,0.6450946188100396,2.198691814781226,0,1.8959079800000005,2.8437864335912653
Fugue-asplos-EPIC-long-16000,F4,26,PIM,0.6450946188100396,2.198691814781226,0,1.8959079800000005,2.8437864335912653
Fugue-asplos-EPIC-long-16000,F4,27,PIM,0.6450946188100396,2.198691814781226,0,1.8959079800000005,2.8437864335912653
Fugue-asplos-EPIC-long-16000,F4,28,PIM,0.6450946188100396,2.198691814781226,0,1.8959079800000005,2.8437864335912653
Fugue-asplos-EPIC-long-16000,F4,29,PIM,0.6450946188100396,2.198691814781226,0,1.8959079800000005,2.8437864335912653
Fugue-asplos-EPIC-long-16000,F4,30,PIM,0.6450946188100396,2.198691814781226,0,1.8959079800000005,2.8437864335912653
Fugue-asplos-EPIC-long-16000,F4,31,PIM,0.6450946188100396,2.198691814781226,0,1.8959079800000005,2.8437864335912653
